epoch|acc|loss|lr|val_acc|val_loss
0|0.746552307692|0.857350665183|0.0020000000949949026|0.7852|0.792208101797
1|0.861846153846|0.555254858981|0.0020000000949949026|0.8227|0.706991150379
2|0.887416923077|0.492754000818|0.0020000000949949026|0.8166|0.750211368752
3|0.899946153846|0.461640034761|0.0020000000949949026|0.8373|0.687022707081
4|0.908383076923|0.441292171599|0.0020000000949949026|0.8598|0.631970273256
5|0.913613846154|0.428057163687|0.0020000000949949026|0.8426|0.72303401041
6|0.917707692308|0.418125627169|0.0020000000949949026|0.8443|0.692522128844
7|0.920050769231|0.412356729923|0.0020000000949949026|0.827|0.829571819592
8|0.922978461538|0.404138239297|0.0020000000949949026|0.7613|1.04341937838
9|0.924856923077|0.398983215341|0.0020000000949949026|0.7387|1.31069553585
10|0.925676923077|0.397574830806|0.0020000000949949026|0.8137|0.894455647564
11|0.927878461538|0.389618841653|0.0020000000949949026|0.8478|0.720778255272
12|0.929149230769|0.386129878644|0.0020000000949949026|0.8244|0.890124637699
13|0.929813846154|0.384614259993|0.0020000000949949026|0.8111|0.796244377422
14|0.931321538462|0.379308461817|0.0020000000949949026|0.7804|0.963634044266
15|0.931750769231|0.377857611818|0.0020000000949949026|0.8534|0.691231897569
16|0.932844615385|0.374098457075|0.0020000000949949026|0.8142|0.883680537319
17|0.933369230769|0.372802543912|0.0020000000949949026|0.8255|0.833699698019
18|0.933750769231|0.371391124948|0.0020000000949949026|0.8487|0.727172256374
19|0.935098461538|0.367154360908|0.0020000000949949026|0.8201|0.816692617846
20|0.934716923077|0.367903492764|0.0020000000949949026|0.8538|0.698380290413
21|0.935584615385|0.365041050189|0.0020000000949949026|0.859|0.677814143229
22|0.935727692308|0.364280492876|0.0020000000949949026|0.8673|0.609972492552
23|0.936286153846|0.362488482946|0.0020000000949949026|0.8514|0.684791672897
24|0.936992307692|0.360406521025|0.0020000000949949026|0.8527|0.697640372944
25|0.937392307692|0.358626484937|0.0020000000949949026|0.8612|0.647618367338
26|0.937492307692|0.358559450713|0.0020000000949949026|0.8268|0.80439216218
27|0.937813846154|0.356895520316|0.0020000000949949026|0.8703|0.616156996632
