epoch|acc|loss|lr|val_acc|val_loss
0|0.5312|1.4523660010147095|0.001|0.5043|1.6553174312591552
1|0.69031|1.0245015130615234|0.001|0.6919|1.0633493104934693
2|0.74974|0.862806874961853|0.001|0.6509|1.1948763555526734
3|0.7821|0.7703044934654236|0.001|0.7098|1.0454805439949035
4|0.80629|0.7049691259002685|0.001|0.7144|1.012923730659485
5|0.82103|0.65866169049263|0.001|0.6417|1.5349959241867066
6|0.83441|0.6207113515853881|0.001|0.7795|0.8154972887992858
7|0.84585|0.5896462698364258|0.001|0.7834|0.8296593044281005
8|0.85415|0.5645725925064087|0.001|0.7755|0.8712611267089844
9|0.86306|0.5433074143886566|0.001|0.775|0.8330978223800659
10|0.86964|0.5241974073410034|0.001|0.8135|0.729325154209137
11|0.87581|0.5055871183395386|0.001|0.8134|0.738728316450119
12|0.8804|0.49186900417327883|0.001|0.7485|1.0557414504051208
13|0.88462|0.4820421019935608|0.001|0.7683|0.9889923606872558
14|0.8892|0.46776958348274233|0.001|0.8095|0.7508399324893952
15|0.89125|0.4626600650978088|0.001|0.8302|0.6653981410980224
16|0.89522|0.45026576458930967|0.001|0.7742|0.9129931851387024
17|0.89908|0.44324966490745543|0.001|0.8434|0.6259820408821106
18|0.90093|0.4368601772689819|0.001|0.8044|0.7788167730808258
19|0.90484|0.42639159651756287|0.001|0.7751|0.9309683582305909
20|0.90575|0.42339588949203494|0.001|0.7762|1.0188710374832153
21|0.90731|0.4203712004184723|0.001|0.8508|0.645473328447342
22|0.90887|0.41521782084465025|0.0003162278|0.8213|0.7381361830711365
23|0.9131|0.4053037259674072|0.001|0.7999|0.8729797342300415
24|0.91374|0.4036446552753448|0.001|0.833|0.7015186037063599
25|0.91528|0.39783571924209593|0.001|0.7957|0.8885775218963623
26|0.91578|0.3967128964424133|0.001|0.8128|0.7511108510017395
27|0.91883|0.3916205415344238|0.0003162278|0.8337|0.7066476703643799
28|0.92023|0.3861526577568054|0.001|0.8561|0.6325336966991425
29|0.92188|0.38478857270240785|0.001|0.8428|0.7117515518188476
30|0.92129|0.3827297126150131|0.001|0.8196|0.7563397521972657
31|0.92235|0.379819571018219|0.001|0.8279|0.7591787847995758
32|0.92452|0.373411591796875|0.0003162278|0.8282|0.7552199468135834
33|0.9257|0.37435709648132326|0.001|0.8551|0.6412297569751739
34|0.92563|0.37298759075164795|0.001|0.8209|0.7662529578685761
35|0.92681|0.3687470014953613|0.001|0.8296|0.7146772442340851
36|0.92751|0.36884562117576597|0.001|0.8642|0.5811032757282257
37|0.9286|0.3646009300613403|0.001|0.8277|0.763424486541748
38|0.92988|0.36161170758247374|0.001|0.851|0.665181429195404
39|0.93067|0.3616051789855957|0.001|0.8371|0.7328598843574524
40|0.93031|0.36013704290390014|0.001|0.8267|0.7619163747787475
41|0.93275|0.3557800771808624|0.0003162278|0.8308|0.7509468632698059
42|0.93073|0.3597125829219818|0.001|0.8339|0.7376795583724975
43|0.93244|0.35639220149993894|0.001|0.8576|0.6410022682189941
44|0.93281|0.3544341438579559|0.001|0.8589|0.6290259790420533
45|0.93344|0.35267890145301817|0.001|0.8633|0.6412707890033722
46|0.93315|0.3542604148769379|0.0003162278|0.8512|0.6747319747924805
47|0.93468|0.34799994424819947|0.001|0.8453|0.6659682422637939
48|0.93553|0.34912793439865114|0.001|0.8306|0.7963955317497253
49|0.93523|0.34873315039634706|0.001|0.8401|0.7064936981678009
50|0.93673|0.34580826192855835|0.001|0.8507|0.706766796875
51|0.93813|0.3439459545516968|0.0003162278|0.8435|0.7163239360809326
52|0.9365|0.34559515733242036|0.001|0.8484|0.6992173043251038
53|0.93797|0.34124118026733397|0.001|0.8385|0.7301000936508178
54|0.93713|0.34402576997756956|0.001|0.8222|0.8518018617630004
55|0.9383|0.34094389342308046|0.001|0.8223|0.8270168731212616
56|0.93799|0.3396597978019714|0.0003162278|0.846|0.6865122908592224
57|0.93941|0.33797497009277344|0.001|0.8606|0.6443016332626342
58|0.93904|0.3403562328863144|0.001|0.8534|0.6810176647186279
59|0.93893|0.3390481249141693|0.001|0.8358|0.7428219721794128
60|0.93974|0.3375178103971481|0.001|0.8578|0.692592415523529
61|0.94121|0.33353038244247435|0.0003162278|0.857|0.6596166357040405
62|0.94082|0.33418048709869386|0.001|0.8554|0.6684361504554749
63|0.94019|0.3353236878967285|0.001|0.846|0.7454602092266083
64|0.94073|0.3348382682132721|0.001|0.8696|0.5979657266139984
65|0.94221|0.3313483578014374|0.001|0.8621|0.6699370283603668
66|0.94153|0.33393130910873414|0.0003162278|0.8337|0.7939140798568726
67|0.94232|0.3295908499622345|0.001|0.8088|0.9699871513366699
68|0.9416|0.3320253398180008|0.001|0.8354|0.8415791481018067
69|0.94199|0.3314297311973572|0.001|0.8573|0.6785695853233338
70|0.94237|0.32944111474990845|0.001|0.8582|0.6960065796852112
71|0.9426|0.32987780839920045|0.0003162278|0.8648|0.619132669878006
72|0.9432|0.3276896776485443|0.001|0.8413|0.7704943303108215
73|0.94318|0.3303545129776001|0.001|0.8527|0.6961551285743713
74|0.94362|0.3264598600578308|0.001|0.8664|0.6552558591365815
75|0.94328|0.3272956527519226|0.001|0.8545|0.6543589218139648
76|0.94345|0.3286302471637726|0.0003162278|0.8142|0.8668217420578003
77|0.94415|0.3264915397357941|0.001|0.8659|0.6566942271232605
78|0.94447|0.3234538413095474|0.001|0.8388|0.7784040601253509
79|0.9449|0.32383812457084654|0.001|0.8582|0.7044042282104492
80|0.94455|0.3241230295085907|0.001|0.8319|0.7731470600128174
81|0.96768|0.26104271533966067|1e-04|0.9057|0.4738252512454987
82|0.97615|0.2353821063041687|1e-04|0.9087|0.4752591908454895
83|0.9802|0.22341307911872862|1e-04|0.903|0.5006706753730774
84|0.98147|0.21586284739017486|1e-04|0.9064|0.4873828116416931
85|0.98289|0.20882575209617615|1e-04|0.9101|0.482297670173645
86|0.98418|0.2026822977113724|3.1622774e-05|0.9088|0.4886347151756287
87|0.9858|0.19613883438587187|1e-04|0.9057|0.4960083409309387
88|0.98639|0.1919284811306|1e-04|0.9089|0.49280194520950316
89|0.98718|0.1869149336242676|1e-04|0.9063|0.5051107684135437
90|0.98806|0.18355948740005493|1e-04|0.9092|0.4896671079158783
91|0.98865|0.17879526628494263|3.1622774e-05|0.909|0.4987492154121399
92|0.98889|0.17646149814605713|1e-04|0.9072|0.5186824999809265
93|0.98927|0.17271158457756042|1e-04|0.9096|0.5077721319675446
94|0.98933|0.1701886018562317|1e-04|0.91|0.4981690075874329
95|0.99025|0.16678555307388307|1e-04|0.9077|0.5191796990871429
96|0.99039|0.16399805946826934|3.1622774e-05|0.9079|0.5132443085670472
97|0.99109|0.16100671019554139|1e-04|0.9075|0.5139554390430451
98|0.99082|0.1589975864315033|1e-04|0.9071|0.5129776659965515
99|0.99109|0.15664971153259277|1e-04|0.9085|0.5166867904663086
100|0.99151|0.153800603890419|1e-04|0.9061|0.5177271673202515
101|0.99178|0.15132225897312165|3.1622774e-05|0.9103|0.5158919024467469
102|0.99223|0.14806724483013153|1e-04|0.9084|0.5087738948822021
103|0.99207|0.14736762161254882|1e-04|0.9083|0.5126648531913758
104|0.99195|0.146202302069664|1e-04|0.908|0.5234671364068985
105|0.99226|0.14363587560653687|1e-04|0.9086|0.5009817963123322
106|0.99184|0.14271253672122955|3.1622774e-05|0.9077|0.5283448024272919
107|0.99267|0.1397950555586815|1e-04|0.9064|0.5132976034641266
108|0.99321|0.1372580415058136|1e-04|0.9078|0.5344260513305664
109|0.99273|0.13686470403909684|1e-04|0.9047|0.5423772292137146
110|0.99341|0.13382695757389068|1e-04|0.9057|0.5585279575109482
111|0.993|0.13300470673561096|3.1622774e-05|0.9072|0.5292185868024826
112|0.99316|0.1319890354537964|1e-04|0.9062|0.5224755344390869
113|0.99345|0.1305474637079239|1e-04|0.9075|0.5262387528657914
114|0.99361|0.12813398752212524|1e-04|0.9091|0.5256186985731125
115|0.99302|0.12865052478075029|1e-04|0.9067|0.5464809674263
116|0.99321|0.12673759640932084|3.1622774e-05|0.9101|0.5207571079730987
117|0.99355|0.1250609799051285|1e-04|0.9094|0.5189014351844787
118|0.99348|0.12323657909393311|1e-04|0.9082|0.5207634820222855
119|0.99369|0.12198580986022949|1e-04|0.9033|0.564363978433609
120|0.9935|0.1218199010515213|1e-04|0.9068|0.5432525857925415
121|0.99512|0.11698540553808212|3.1622776e-06|0.9097|0.5143552968502044
122|0.9959|0.11527377279996871|1e-05|0.909|0.5121133617162704
123|0.99601|0.11474104142904282|1e-05|0.9104|0.513278511929512
124|0.99579|0.11476438956260682|1e-05|0.912|0.5074831145048142
125|0.996|0.11416017013311386|1e-05|0.9118|0.5106117135524749
