epoch|acc|loss|lr|val_acc|val_loss
0|0.54072|1.4290296562957763|0.001|0.5199|1.5786445627212524
1|0.69519|1.015807687072754|0.001|0.7026|1.0192186559677123
2|0.75421|0.8520520874977112|0.001|0.6708|1.147814883708954
3|0.78585|0.7587485152244567|0.001|0.6955|1.0674031599998475
4|0.81084|0.6905851856613159|0.001|0.7066|1.0390664657592774
5|0.82723|0.6451313729476928|0.001|0.7828|0.8241052792549133
6|0.84|0.6054123568725586|0.001|0.729|1.0170753611564636
7|0.84961|0.5784625651931763|0.001|0.7964|0.7715004138469697
8|0.85962|0.5495929907608033|0.001|0.7234|1.0192312123298646
9|0.86704|0.5308403569984436|0.001|0.7167|1.1062150988578796
10|0.87118|0.5161248631095886|0.001|0.8011|0.776621270275116
11|0.87831|0.49530140272140505|0.001|0.8043|0.7482056208133697
12|0.88278|0.4846020789813995|0.001|0.7933|0.8009485976219177
13|0.88755|0.4691822492599487|0.001|0.8387|0.6561245801448822
14|0.88955|0.4633034856700897|0.001|0.8037|0.7735376064300538
15|0.89527|0.4501511579990387|0.001|0.817|0.7422911911964416
16|0.89879|0.4392315265750885|0.001|0.8126|0.7490364845275879
17|0.90021|0.43634834062576294|0.001|0.8081|0.7684176320075988
18|0.90422|0.42540393274307253|0.0003162278|0.8216|0.6943616763114929
19|0.90464|0.4248568242073059|0.001|0.8292|0.6936680913925171
20|0.90909|0.41464499855041503|0.001|0.8361|0.6941910490989686
21|0.91099|0.408492005109787|0.001|0.814|0.7389314671516418
22|0.91255|0.4051073888015747|0.001|0.8129|0.7969375948905945
23|0.9138|0.4002164497756958|0.0003162278|0.8357|0.6852204729557038
24|0.91668|0.39447521797180174|0.001|0.8111|0.7927780055046082
25|0.91689|0.3943265792655945|0.001|0.8554|0.6252039303302764
26|0.91875|0.3860087695503235|0.001|0.808|0.8567399859428406
27|0.91856|0.38958373861312867|0.001|0.8132|0.8245100963592529
28|0.92243|0.38081653573036195|0.001|0.8149|0.8220571730613708
29|0.92322|0.37674351031303405|0.001|0.8429|0.6851447995185852
30|0.92389|0.3759262900733948|0.0003162278|0.7955|0.933352855682373
31|0.92492|0.3722899451446533|0.001|0.8425|0.6695426713466645
32|0.92488|0.3732849853515625|0.001|0.8485|0.6792973852157593
33|0.92626|0.36916111968040466|0.001|0.8266|0.7441211832046509
34|0.92615|0.36739204924583435|0.001|0.8105|0.8228180235862732
35|0.92864|0.36545943610191345|0.001|0.8723|0.5620950215816498
36|0.93003|0.3596744325828552|0.001|0.8332|0.7324440660476684
37|0.92876|0.36278834325790404|0.001|0.8053|0.8823014334678649
38|0.93072|0.35955659859657285|0.001|0.8472|0.65772672996521
39|0.93052|0.35724777212142944|0.001|0.8481|0.6669080595493316
40|0.93341|0.3527694209575653|0.0003162278|0.8527|0.6643034760475158
41|0.93198|0.355106789150238|0.001|0.8405|0.7071019982337952
42|0.93327|0.35125482396125796|0.001|0.8479|0.6879450293540954
43|0.93409|0.3501289682006836|0.001|0.8245|0.7991853210449219
44|0.93411|0.3506947703933716|0.001|0.8298|0.7704026316642761
45|0.93458|0.3501529484176636|0.0003162278|0.8509|0.6799780048847198
46|0.9354|0.34527444917678835|0.001|0.8577|0.636365117263794
47|0.93557|0.34597482084274295|0.001|0.8403|0.7208758718967437
48|0.93542|0.34556352138519286|0.001|0.8048|0.8542320300102234
49|0.93682|0.34272460000038146|0.001|0.8195|0.8525737242221832
50|0.93828|0.3416043682384491|0.0003162278|0.8632|0.6133754587650299
51|0.93733|0.3413760215473175|0.001|0.8288|0.8212122529029846
52|0.93761|0.34090475471019743|0.001|0.8562|0.6572349781990051
53|0.93885|0.338021723651886|0.001|0.8705|0.6045975900650025
54|0.93719|0.3402162014579773|0.001|0.8414|0.6935359857559205
55|0.93957|0.3354784952545166|0.0003162278|0.845|0.6913627374649047
56|0.93999|0.33514267310142515|0.001|0.8416|0.7011147386550903
57|0.94066|0.33273161633491516|0.001|0.8767|0.593959868812561
58|0.93982|0.3324776340007782|0.001|0.8578|0.656925375366211
59|0.94126|0.33301964997291567|0.001|0.8388|0.7611070877075196
60|0.94152|0.33230926291465757|0.0003162278|0.8514|0.690636023235321
61|0.94175|0.3294716200256348|0.001|0.8719|0.6187165885925293
62|0.94135|0.331858113527298|0.001|0.859|0.6659900545597076
63|0.94324|0.32647475666046144|0.001|0.8105|0.9101357655525207
64|0.94242|0.32932706718444826|0.001|0.8747|0.6031942576646805
65|0.94155|0.3307562668323517|0.0003162278|0.857|0.6780784786224365
66|0.94354|0.32670690974235533|0.001|0.8607|0.6449926394939423
67|0.94401|0.3251398904037476|0.001|0.8264|0.8632811319351197
68|0.94359|0.3256476033782959|0.001|0.8347|0.7578156681537628
69|0.94315|0.3254988345336914|0.001|0.7617|1.2675402793884278
70|0.94396|0.32584112589836123|0.0003162278|0.8539|0.6500307349205017
