epoch|acc|loss|lr|val_acc|val_loss
0|0.463920000019|1.59229053883|0.0010000000474974513|0.3643|2.10421129761
1|0.62024|1.18502880203|0.0010000000474974513|0.554900008917|1.42780835819
2|0.688479999981|0.998041561279|0.0010000000474974513|0.6|1.27281587067
3|0.7328|0.883685399456|0.0010000000474974513|0.6995|0.991587571907
4|0.76052|0.805524910069|0.0010000000474974513|0.7402|0.873147001553
5|0.781139999981|0.74593887373|0.0010000000474974513|0.7241|0.923362571144
6|0.798620000057|0.703248815269|0.0010000000474974513|0.767600010395|0.800240724564
7|0.809680000019|0.668142060146|0.0010000000474974513|0.7506|0.87635144558
8|0.820880000057|0.636746544971|0.0010000000474974513|0.7901|0.734596473026
9|0.832119999981|0.607490349102|0.0010000000474974513|0.7455|0.889364509869
10|0.841039999981|0.58779495182|0.0010000000474974513|0.7763|0.833469894886
11|0.845339999981|0.570493839283|0.0010000000474974513|0.762400011063|0.878720788002
12|0.850600000019|0.558833654518|0.0010000000474974513|0.757800010204|0.90337127161
13|0.856460000057|0.540380595598|0.0010000000474974513|0.791|0.733475116634
14|0.861140000057|0.528970501041|0.0010000000474974513|0.75990001297|0.892169571638
15|0.86428|0.520738867531|0.0010000000474974513|0.789200013638|0.738981872797
16|0.872440000019|0.50222821579|0.0010000000474974513|0.789|0.744080195141
17|0.871859999981|0.501318777199|0.0010000000474974513|0.8177|0.681920316362
18|0.879160000057|0.483124359627|0.0010000000474974513|0.7775|0.833157492828
19|0.8815|0.477050882683|0.0010000000474974513|0.81|0.714853250122
20|0.881920000038|0.471842390728|0.0010000000474974513|0.8241|0.662001387453
21|0.88474|0.46121723938|0.0010000000474974513|0.7915|0.776915541935
22|0.886839999981|0.454760169258|0.0010000000474974513|0.774900012493|0.845119206429
23|0.889820000019|0.454854926119|0.0010000000474974513|0.8083|0.755997285557
24|0.893400000057|0.444707805729|0.0010000000474974513|0.8229|0.743679010391
25|0.894959999981|0.439305767422|0.0010000000474974513|0.800600012302|0.771991490364
26|0.896860000057|0.434350113602|0.0010000000474974513|0.83940001297|0.621346982002
27|0.898060000038|0.427495493107|0.0010000000474974513|0.8297|0.680809142828
28|0.900019999981|0.42760567462|0.0010000000474974513|0.842600008965|0.632473531008
29|0.903100000019|0.416507177887|0.0010000000474974513|0.838600012779|0.618685623169
30|0.905280000038|0.412377379799|0.0010000000474974513|0.8609|0.582538098383
31|0.905620000019|0.414879009056|0.0010000000474974513|0.809300011158|0.746519326448
32|0.906399999981|0.408970141954|0.0010000000474974513|0.84410000658|0.623535825253
33|0.908739999981|0.404768206911|0.0010000000474974513|0.8339|0.720260023308
34|0.909100000019|0.403348495684|0.0010000000474974513|0.8211|0.758972917652
35|0.91174|0.39880304656|0.0010000000474974513|0.840500012398|0.654534506083
36|0.911440000019|0.395385927353|0.0010000000474974513|0.8191|0.736824291325
37|0.913080000038|0.392509747343|0.0010000000474974513|0.8314|0.742366632462
38|0.914240000038|0.38794188344|0.0010000000474974513|0.8357|0.660651224804
39|0.916040000038|0.38777123085|0.0010000000474974513|0.834600012779|0.660663807154
40|0.917580000057|0.384129019527|0.0010000000474974513|0.836900011063|0.651113585234
41|0.917480000038|0.382499343138|0.0010000000474974513|0.789200012207|1.01074921179
42|0.919340000038|0.380494455509|0.0010000000474974513|0.852600010872|0.635738327503
43|0.920620000038|0.375942917185|0.0010000000474974513|0.848300008774|0.639346616268
44|0.91906|0.377708160295|0.0010000000474974513|0.8355|0.683391553307
45|0.91956|0.374658706522|0.0010000000474974513|0.851300013542|0.640833226204
46|0.922779999981|0.369336414928|0.0010000000474974513|0.8551|0.640813818169
47|0.923280000019|0.372117555628|0.0010000000474974513|0.84700000906|0.642632784843
48|0.924320000057|0.368862533436|0.0010000000474974513|0.8394000144|0.697819153309
49|0.92404|0.367820883589|0.0010000000474974513|0.847900011063|0.637443411589
50|0.927120000057|0.36035399334|0.0010000000474974513|0.8668|0.569936662102
51|0.925120000057|0.365830674744|0.0010000000474974513|0.854300012112|0.625668143272
52|0.925100000019|0.364464518795|0.0010000000474974513|0.8445|0.64424496479
53|0.92676|0.359875645943|0.0010000000474974513|0.8557|0.648362542725
54|0.9266|0.356716450291|0.0010000000474974513|0.798|0.847626038504
55|0.92648|0.36111322731|0.0010000000474974513|0.8372|0.728878996849
56|0.930500000038|0.355219992466|0.0010000000474974513|0.85150001049|0.634920809507
57|0.930060000057|0.353068856115|0.0010000000474974513|0.828|0.726274421501
58|0.92844|0.356611060991|0.0010000000474974513|0.848000009537|0.684333319426
59|0.930480000057|0.353324708977|0.0010000000474974513|0.8455|0.651949527836
60|0.931760000038|0.349418115101|0.0010000000474974513|0.866300012112|0.570266096115
61|0.933060000019|0.347773521938|0.0010000000474974513|0.8243|0.752662361717
62|0.931900000038|0.349742440796|0.0010000000474974513|0.815|0.80916188488
63|0.93034|0.351573184776|0.0010000000474974513|0.8628|0.620800881481
64|0.934039999981|0.345029252396|0.0010000000474974513|0.848100009441|0.681390811682
65|0.936520000019|0.341345097198|0.0010000000474974513|0.838100011349|0.706615763903
66|0.932280000038|0.349696726475|0.0010000000474974513|0.8517|0.677339396834
67|0.936760000038|0.340980760632|0.0010000000474974513|0.8624|0.616451246071
68|0.934100000057|0.341591249218|0.0010000000474974513|0.852000011921|0.650063430548
69|0.934119999981|0.341985927553|0.0010000000474974513|0.8507|0.679035389614
70|0.933760000057|0.345099504662|0.0010000000474974513|0.8537|0.665494307137
71|0.936|0.338313782129|0.0010000000474974513|0.830700010777|0.766259594202
72|0.935960000019|0.340698425598|0.0010000000474974513|0.856|0.635233689165
73|0.935600000057|0.338736390944|0.0010000000474974513|0.829300012112|0.775308398962
74|0.93594|0.339078221626|0.0010000000474974513|0.8745|0.580035098457
75|0.936220000019|0.340043519516|0.0010000000474974513|0.8604|0.635973624229
76|0.93958|0.332070719986|0.0010000000474974513|0.8564|0.631644683075
77|0.937840000019|0.333228887825|0.0010000000474974513|0.864100012779|0.624870166063
78|0.937499999981|0.334835388842|0.0010000000474974513|0.8386|0.736031201935
79|0.937440000038|0.334532117128|0.0010000000474974513|0.8577|0.675339681911
80|0.938580000057|0.330595075836|0.0010000000474974513|0.8291|0.760627715015
81|0.960740000057|0.274016793919|9.999999747378752e-05|0.9028|0.467398112249
82|0.970440000019|0.247161574411|9.999999747378752e-05|0.907500007629|0.457663212419
