epoch|acc|loss|lr|val_acc|val_loss
0|0.621395|1.18378921783|0.0010000000474974513|0.5968|1.43244874744
1|0.774035|0.770878471813|0.0010000000474974513|0.704|0.968998562813
2|0.818925|0.648670942717|0.0010000000474974513|0.7908|0.746604259014
3|0.8429|0.578980367146|0.0010000000474974513|0.7834|0.76198639164
4|0.86135|0.530479406738|0.0010000000474974513|0.7954|0.765996389627
5|0.87361|0.497621848116|0.0010000000474974513|0.811|0.714265683556
6|0.883695|0.471511868744|0.0010000000474974513|0.7912|0.801255945015
7|0.89064|0.451002740583|0.0010000000474974513|0.8075|0.721640680885
8|0.89764|0.434966306086|0.0010000000474974513|0.835|0.654527374029
9|0.903125|0.420334819164|0.0010000000474974513|0.8326|0.701432880783
10|0.90685|0.411547037516|0.0010000000474974513|0.8243|0.731028753853
11|0.9106|0.403544696541|0.0010000000474974513|0.8284|0.732844260406
12|0.91426|0.393318691359|0.0010000000474974513|0.8638|0.580367288113
13|0.91674|0.386965112343|0.0010000000474974513|0.8396|0.683331582546
14|0.919365|0.380815650091|0.0010000000474974513|0.866|0.588713774014
15|0.921375|0.375547656088|0.0010000000474974513|0.8578|0.598584879971
16|0.923045|0.372604886103|0.0010000000474974513|0.8258|0.787552371502
17|0.925625|0.366180623293|0.0010000000474974513|0.8527|0.657008168507
18|0.927045|0.36183858675|0.0010000000474974513|0.8694|0.547122665167
19|0.92731|0.360844766903|0.0010000000474974513|0.8471|0.679217284966
20|0.929955|0.355962413406|0.0010000000474974513|0.8626|0.645217680693
21|0.930445|0.354836461792|0.0010000000474974513|0.8527|0.661385803795
22|0.932315|0.349018190374|0.0010000000474974513|0.8505|0.671294325447
23|0.933415|0.349001916113|0.0010000000474974513|0.873|0.562611582518
24|0.934645|0.343816411924|0.0010000000474974513|0.7648|1.09372693272
25|0.93481|0.343441882296|0.0010000000474974513|0.8519|0.673153576851
26|0.936345|0.339702518873|0.0010000000474974513|0.874|0.57269675436
27|0.93635|0.340891225071|0.0010000000474974513|0.8784|0.546278683758
28|0.93729|0.337729511137|0.0010000000474974513|0.8491|0.665313279629
29|0.937815|0.335338965321|0.0010000000474974513|0.8619|0.605416961765
30|0.93897|0.332996166439|0.0010000000474974513|0.8669|0.608966495562
31|0.939865|0.331817147875|0.0010000000474974513|0.88|0.567069026613
32|0.93944|0.333730564566|0.0010000000474974513|0.8315|0.766955411339
33|0.939905|0.32835108427|0.0010000000474974513|0.862|0.636448441601
34|0.94003|0.32947781889|0.0010000000474974513|0.8753|0.581544773006
35|0.94136|0.328132517376|0.0010000000474974513|0.8501|0.687202489567
36|0.94169|0.325464265862|0.0010000000474974513|0.8606|0.643089927292
