epoch|acc|loss|lr|val_acc|val_loss
0|0.0894|4.368400918807984|0.001|0.1151|4.0480636123657225
1|0.19308000000476838|3.569591714859009|0.001|0.1751|3.6981206676483156
2|0.26175999999046323|3.1853338149261474|0.001|0.216|3.5513902740478516
3|0.3176999999809265|2.8914897941589355|0.001|0.2746|3.189478342437744
4|0.36104000000953673|2.6797554608154295|0.001|0.3072|3.020589755630493
5|0.39706000000953673|2.5214012062072753|0.001|0.3507|2.815887771987915
6|0.42508|2.391863239440918|0.001|0.3497|2.805607604217529
7|0.45193999999046325|2.278729393539429|0.001|0.3933|2.635186329269409
8|0.4750399999809265|2.1813875308227537|0.001|0.4026|2.563047306060791
9|0.49441999999046327|2.0980953816223145|0.001|0.4297|2.439421152114868
10|0.5101199999904632|2.0298982861328123|0.001|0.4283|2.489065622711182
11|0.5274599999809265|1.9534191372680665|0.001|0.3888|2.8106502380371094
12|0.5401400000190735|1.9060378731536864|0.001|0.4521|2.339012734222412
13|0.55278|1.8557131959152222|0.001|0.4732|2.2461010601043703
14|0.56688|1.8086273764801026|0.001|0.4632|2.389056607055664
15|0.5764600000190735|1.7635966680145263|0.001|0.47|2.2816849170684814
16|0.58814|1.723490444869995|0.001|0.4975|2.166630418014526
17|0.59696|1.6913089142990112|0.001|0.5003|2.1890337657928467
18|0.6045599999618531|1.659350237083435|0.001|0.5012|2.1598849029541016
19|0.6109799999809266|1.6358247228622436|0.001|0.5056|2.16670082321167
20|0.6205600000190735|1.599837538795471|0.001|0.5018|2.1665831855773927
21|0.6271600000190735|1.5689721199035644|0.001|0.4895|2.2794349575042725
22|0.6364399999618531|1.54568505153656|0.001|0.4924|2.2829231742858886
23|0.6400999999809265|1.526937904510498|0.001|0.5226|2.080133935165405
24|0.64676|1.5029268473815918|0.001|0.5054|2.191096477508545
25|0.6510999999809265|1.4861281354141236|0.001|0.5124|2.1656385189056397
26|0.6558800000190735|1.469755291519165|0.001|0.4546|2.5479665378570555
27|0.6640800000190735|1.4484983744430542|0.001|0.5273|2.08132907371521
28|0.6664|1.4305235754394532|0.001|0.5328|2.073951488113403
29|0.6715200000381469|1.4149041836166383|0.001|0.5301|2.1272672576904297
30|0.67606|1.3979075673675536|0.001|0.5519|2.0215333786010743
31|0.680080000038147|1.389691746482849|0.001|0.544|2.05358734664917
32|0.6846199999618531|1.3660957522201538|0.001|0.5459|2.0903971290588377
33|0.6892|1.3578451600265502|0.001|0.5648|1.943494951248169
34|0.6913600000190735|1.3463608829116822|0.001|0.5355|2.1608237552642824
35|0.6939999999809265|1.3300715573501587|0.001|0.538|2.1479835350036622
36|0.697960000038147|1.3263296117401122|0.001|0.5546|2.04125080947876
37|0.7029200000381469|1.3096483798980714|0.001|0.5347|2.1350612020492554
38|0.7063200000190735|1.2971719765090943|0.001|0.4774|2.5190378044128416
39|0.7094600000190735|1.2881080741119384|0.001|0.5186|2.277735581588745
40|0.7082600000381469|1.2821724907302856|0.001|0.5523|2.0597078399658204
41|0.7147799999809266|1.2658634688186645|0.001|0.5412|2.1805032600402834
42|0.715759999961853|1.26236421169281|0.001|0.5379|2.187545650100708
43|0.71784|1.2536123254776002|0.001|0.5493|2.0401753467559813
44|0.7229|1.2383284884262085|0.001|0.5701|2.0366181140899657
45|0.725539999961853|1.2300565212631225|0.001|0.5316|2.285941307449341
46|0.7264000000190735|1.2292452645111085|0.001|0.5289|2.2647177974700927
47|0.731060000038147|1.2151627032089234|0.001|0.5499|2.0914904644012453
48|0.7322600000190734|1.2116370981788636|0.001|0.5748|2.055185581970215
49|0.73274|1.2036072256469728|0.001|0.5437|2.182322420501709
50|0.73688|1.1946049812316895|0.001|0.5609|2.08166083984375
51|0.7410599999809265|1.1836414696121216|0.001|0.5579|2.1395053798675536
52|0.74184|1.176819779663086|0.001|0.5681|2.0300803497314455
53|0.7423400000381469|1.1772964431762696|0.001|0.5591|2.166476294898987
54|0.744400000038147|1.1715469706344603|0.001|0.5649|2.15916771812439
55|0.746920000038147|1.1622307041168214|0.001|0.5644|2.0555719799041747
56|0.7490199999809265|1.1599347875595092|0.001|0.5267|2.397420100402832
57|0.7502199999809265|1.1538025354385375|0.001|0.5504|2.1822728839874266
58|0.753140000038147|1.1494953522872924|0.001|0.576|2.066487048912048
59|0.7530799999809266|1.1500922314071655|0.001|0.5687|2.154338652801514
60|0.75594|1.1393124805450439|0.001|0.5706|2.11371517162323
61|0.759260000038147|1.1339202895736695|0.001|0.5616|2.172852767944336
62|0.7581000000381469|1.1270868203735351|0.001|0.5656|2.148025114059448
63|0.75824|1.1245807231140137|0.001|0.581|2.0711485118865967
64|0.767359999961853|1.107493543510437|0.001|0.574|2.010804235839844
