epoch|acc|loss|lr|val_acc|val_loss
0|0.214756|3.5007299671325685|0.001|0.2646|3.1693509490966796
1|0.422296|2.4011023924255372|0.001|0.4187|2.453970223617554
2|0.518044|1.9943864949493408|0.001|0.4515|2.357143187522888
3|0.574656|1.7712667775421143|0.001|0.4859|2.2441617191314696
4|0.612308|1.6294059390716553|0.001|0.5019|2.219244925689697
5|0.641748|1.5222273075332642|0.001|0.5202|2.1517391521453857
6|0.664296|1.4440965988998413|0.001|0.5558|2.0238859378814698
7|0.682024|1.3807607139205933|0.001|0.5669|2.0211172021865846
8|0.697052|1.330637811416626|0.001|0.5699|1.952844243812561
9|0.710024|1.2895125439071655|0.001|0.5409|2.2041591705322268
10|0.720392|1.254726741065979|0.001|0.5613|2.1018430322647093
11|0.729936|1.2241362857666016|0.001|0.5436|2.290789714050293
12|0.738372|1.2005605507888795|0.001|0.569|2.1933692646026612
13|0.745832|1.175242192237854|0.001|0.5808|2.010825323677063
14|0.751604|1.1577781975364685|0.001|0.5846|1.9884750844955443
15|0.757852|1.1403727716903687|0.001|0.55|2.2916474575042725
16|0.762628|1.1257788149795531|0.001|0.5843|2.0165486532211303
17|0.76716|1.1117597999763489|0.001|0.5883|2.04031819229126
18|0.772756|1.0998230701141358|0.001|0.5803|2.152791900253296
19|0.776484|1.0831134310188293|0.001|0.587|2.092529012298584
20|0.781108|1.072874751335144|0.001|0.5931|2.076914444351196
21|0.784656|1.0650967580337525|0.001|0.5808|2.2040961597442625
22|0.788836|1.0502677019424438|0.001|0.5797|2.186917191696167
23|0.790144|1.0453864154815673|0.001|0.5791|2.15932366027832
24|0.793388|1.0377831978149414|0.001|0.5434|2.415913528442383
25|0.79652|1.0313129501800538|0.001|0.5739|2.281474181365967
26|0.798492|1.0242934796142578|0.001|0.5808|2.210789994430542
27|0.801152|1.0179021138458253|0.001|0.5778|2.3994902637481688
28|0.804068|1.0076444277648926|0.001|0.5925|2.099030057144165
