epoch|acc|loss|lr|val_acc|val_loss
0|0.2917175|3.0907112970733643|0.001|0.3934|2.5548702739715576
1|0.5145425|2.0117029409790037|0.001|0.4581|2.3462504001617432
2|0.5969825|1.6896955571746826|0.001|0.5181|2.1401672058105468
3|0.6435|1.5183226531219483|0.001|0.5372|2.110016415786743
4|0.6751525|1.40607436252594|0.001|0.5531|2.06524175491333
5|0.6990975|1.3266933681488038|0.001|0.5794|1.985422308921814
6|0.7171925|1.2660000212669373|0.001|0.5751|2.024504147148132
7|0.731765|1.2211905311965943|0.001|0.5374|2.287459502983093
8|0.7436575|1.1839436652946471|0.001|0.5691|2.135471759796143
9|0.754525|1.1507555095291138|0.001|0.5841|2.037636696243286
10|0.76197|1.1264997476959229|0.001|0.598|2.0111979946136476
11|0.7704975|1.1018521745300294|0.001|0.5887|2.0352679668426514
12|0.7762725|1.0821131320762634|0.001|0.5572|2.4169567581176756
13|0.782705|1.0642088664245606|0.001|0.5939|2.082092433357239
14|0.7882775|1.0520918035125733|0.001|0.6|2.025965172767639
15|0.793025|1.0356672116470338|0.001|0.5999|2.0498926277160643
16|0.797555|1.0244293952560424|0.001|0.5851|2.2078538770675658
17|0.8010375|1.014525639591217|0.001|0.5706|2.334390571975708
18|0.804895|1.003112751159668|0.001|0.5873|2.2015530532836913
19|0.80738|0.9954937924194336|0.001|0.5952|2.2436511943817137
20|0.8110375|0.9864446061706543|0.001|0.5995|2.1178263767242433
21|0.8136125|0.9770371502876282|0.001|0.5634|2.472088986206055
22|0.81699|0.9715275306510925|0.001|0.5648|2.57319549407959
23|0.8181525|0.9648407225608826|0.001|0.6102|2.2604857818603517
24|0.82173|0.9573932000732421|0.001|0.6104|2.1877967313766478
25|0.8225875|0.9519589186096191|0.001|0.5991|2.271070959854126
26|0.8254|0.9476059099197388|0.001|0.6095|2.1454599170684814
27|0.82677|0.9414108106803895|0.001|0.6099|2.1701229763031007
28|0.8292025|0.9349635376167298|0.001|0.6067|2.2090229816436766
29|0.8307725|0.9326476175117493|0.001|0.6009|2.2506658250808718
30|0.83272|0.9260519101905823|0.001|0.5704|2.5043738162994384
31|0.83335|0.9251876258087158|0.001|0.6056|2.295076648712158
32|0.83448|0.9200841256713868|0.001|0.6154|2.113627072143555
33|0.83576|0.9169827339935303|0.001|0.6112|2.2638656204223633
34|0.836915|0.9150875683403015|0.001|0.6143|2.1443172719955443
35|0.837345|0.9115756274414063|0.001|0.6014|2.3328928440093994
36|0.8397375|0.9059214600372314|0.001|0.6161|2.157220358657837
37|0.84043|0.903798285484314|0.001|0.6146|2.2349016654968263
38|0.84179|0.8998618303108216|0.001|0.6053|2.333839517211914
39|0.8425075|0.8977365832328796|0.001|0.5983|2.293119346046448
40|0.8439125|0.8933930826377868|0.001|0.6032|2.232177059173584
41|0.844735|0.8919840402030945|0.001|0.6057|2.286596625518799
42|0.84519|0.8916707360839844|0.001|0.6064|2.2337541273117067
43|0.84597|0.8882767607688904|0.001|0.621|2.1666889442443846
44|0.84704|0.8848533852005005|0.001|0.5853|2.42154454536438
45|0.8475575|0.884054805393219|0.001|0.6092|2.2700611656188965
46|0.84846|0.8813786120986938|0.001|0.604|2.2986911209106444
47|0.849285|0.8778715992546081|0.001|0.582|2.548788502883911
48|0.8497425|0.8765216412734985|0.001|0.5848|2.565211477661133
49|0.8507125|0.8742503711509705|0.001|0.611|2.2933978015899656
50|0.850785|0.8747426707077026|0.001|0.618|2.345565381240845
51|0.851285|0.8717155624008178|0.001|0.6125|2.3148299757003783
52|0.8519725|0.870144778804779|0.001|0.5991|2.3693197105407715
53|0.85367|0.8676903461074829|0.001|0.6173|2.2692561573028565
54|0.85398|0.8652222687149048|0.001|0.6119|2.2948608949661256
55|0.8539625|0.8653518940162659|0.001|0.6104|2.2734946537017824
56|0.8555325|0.8609915950202942|0.001|0.6249|2.190064785003662
57|0.9341925|0.6205748396587372|1e-04|0.689|1.8411760177612304
58|0.95496|0.5404838837051391|1e-04|0.6874|1.894927819442749
59|0.962045|0.4999145746135712|1e-04|0.6902|1.918357991027832
60|0.96666|0.46890402417182925|1e-04|0.6901|1.9331771007537841
61|0.969545|0.4445087074661255|1e-04|0.6942|1.9304254905700684
62|0.971605|0.42265157488822935|1e-04|0.6901|1.9706638946533204
63|0.9733275|0.4035246746253967|1e-04|0.6924|1.9849923515319825
64|0.97433|0.38807893788337705|1e-04|0.6899|1.9525626029968262
65|0.975855|0.3720139575958252|1e-04|0.685|2.0027412578582764
66|0.9763925|0.35928741351127624|1e-04|0.6929|2.0142471752166746
67|0.9768625|0.34713925574302673|1e-04|0.6894|2.0167208713531495
68|0.97764|0.33552968797683713|1e-04|0.6884|2.0480749969482424
69|0.9781675|0.3254344055652618|1e-04|0.6885|2.0640661449432374
70|0.978415|0.3161634836292267|1e-04|0.6869|2.049081722640991
71|0.978725|0.30763765486717226|1e-04|0.6902|2.056484011077881
72|0.97941|0.2986297178030014|1e-04|0.6875|2.0744305793762208
73|0.9799525|0.291175678653717|1e-04|0.689|2.048039569091797
74|0.98003|0.28335834094047546|1e-04|0.6884|2.0679541862487794
75|0.9805675|0.27742005888938903|1e-04|0.6817|2.1398675800323486
76|0.98045|0.27108123616695406|1e-04|0.6891|2.0977664234161377
77|0.98063|0.2655028633069992|1e-04|0.6868|2.088696514892578
78|0.9807225|0.2601792035961151|1e-04|0.6846|2.0994690238952636
79|0.9809|0.2549068987798691|1e-04|0.6846|2.1073119060516357
80|0.981265|0.24958920582294464|1e-04|0.6864|2.0715943256378173
81|0.981335|0.24549771190166472|1e-04|0.6789|2.161230327606201
82|0.98114|0.2417627750825882|1e-04|0.6786|2.165041515350342
83|0.98123|0.23731231638908387|1e-04|0.6797|2.1897998226165774
84|0.9815125|0.233189187874794|1e-04|0.6821|2.13175696144104
85|0.9880425|0.21411997197151184|1e-05|0.6948|2.0525734294891356
86|0.9904325|0.2066912783575058|1e-05|0.6954|2.0501991191864013
87|0.990895|0.20422317523002625|1e-05|0.6959|2.0509334537506105
88|0.9918475|0.20148427401065827|1e-05|0.6958|2.0641339542388915
89|0.9919825|0.19985776463985444|1e-05|0.6957|2.0622168071746825
90|0.992115|0.19848578827381133|1e-05|0.697|2.065220014190674
91|0.9923825|0.19692549800395964|1e-05|0.6975|2.0802261722564697
92|0.992815|0.19535846988201142|1e-05|0.6959|2.0775530941009523
93|0.99281|0.19490577372074128|1e-05|0.6937|2.0715889980316162
94|0.992875|0.19369123148441314|1e-05|0.6954|2.084122710418701
95|0.9932625|0.19208489168643952|1e-05|0.696|2.078789680862427
96|0.9933275|0.19134623455047609|1e-05|0.6952|2.094781964492798
97|0.993365|0.19046260576725005|1e-05|0.6965|2.0887338901519774
98|0.9933325|0.18960490963459015|1e-05|0.6932|2.089546047592163
99|0.99343|0.18874809913635254|1e-05|0.6944|2.098291218185425
100|0.9933725|0.1876544031906128|1e-05|0.6955|2.099410598754883
101|0.9935975|0.18683036326885225|1e-05|0.695|2.1059387218475343
102|0.9937325|0.18553829511642456|1e-05|0.6948|2.0995837234497072
103|0.99343|0.18538992025375367|1e-05|0.6954|2.111114038848877
104|0.9936925|0.18416906082630158|1e-05|0.6947|2.109784372329712
105|0.9938975|0.18344291224956513|1e-05|0.6942|2.1197198223114015
106|0.9939825|0.18252860521316527|1e-05|0.6969|2.107460950469971
107|0.9940675|0.18155147757530213|1e-05|0.6968|2.1069786437988283
108|0.9939725|0.18107626424789428|1e-05|0.6968|2.119116388320923
109|0.9939675|0.1803616887998581|1e-05|0.6968|2.111242110824585
110|0.994125|0.17945817237854003|1e-05|0.695|2.1152009090423585
111|0.9941225|0.1785120974636078|1e-05|0.6942|2.1267865234375
112|0.9939225|0.17808026763916016|1e-05|0.6969|2.1248584930419923
113|0.9946275|0.17648318343639374|1e-06|0.6981|2.1199857494354246
114|0.994285|0.17676170507907868|1e-06|0.6988|2.1144818756103514
115|0.9944425|0.17615452806949616|1e-06|0.6977|2.1205871910095215
116|0.9946475|0.1757733638715744|1e-06|0.6977|2.120314324951172
117|0.9944775|0.17617191565990448|1e-06|0.6979|2.1192679431915282
118|0.994505|0.17598164001464844|1e-06|0.6979|2.1167776386260986
119|0.9948575|0.17522507914066315|1e-06|0.6976|2.1187304679870604
120|0.994655|0.17561472881793977|1e-06|0.6967|2.118609242248535
121|0.9947525|0.1749658134508133|1e-06|0.6975|2.121320295715332
122|0.9947125|0.1749747457265854|1e-06|0.6971|2.1192630657196045
123|0.994815|0.17489524594306946|1e-06|0.6981|2.117916569137573
124|0.9947525|0.1749445632648468|1e-06|0.6972|2.118509419250488
125|0.9948225|0.17466591516971589|1e-06|0.6975|2.118642490386963
126|0.99482|0.1744081514596939|1e-06|0.6969|2.1217017894744874
127|0.99469|0.1744504564189911|5e-07|0.6979|2.11916697769165
128|0.9947725|0.17452885655879974|5e-07|0.6974|2.119133008956909
129|0.994795|0.17463082746982575|5e-07|0.6977|2.1191139514923094
130|0.9948775|0.17431606353282927|5e-07|0.6974|2.119178162384033
131|0.99493|0.17415095054149626|5e-07|0.6983|2.11864294090271
132|0.994955|0.17413781047344207|5e-07|0.6971|2.121632976150513
133|0.994635|0.1745531878566742|5e-07|0.6971|2.119045082473755
134|0.9949825|0.17405684069156646|5e-07|0.6977|2.119916287612915
135|0.9950575|0.17383071702480316|5e-07|0.6978|2.1176143562316896
136|0.99484|0.1741256492805481|5e-07|0.6992|2.11568190574646
137|0.995065|0.17388403140068054|5e-07|0.6986|2.1181600040435793
138|0.9951|0.17365671748161315|5e-07|0.6978|2.1202736408233642
139|0.9948625|0.17389464017868042|5e-07|0.6974|2.1207343982696534
