epoch|acc|loss|lr|val_acc|val_loss
0|0.3570030769230769|2.7529742750842754|0.001|0.4431|2.3716528884887693
1|0.5775123076923077|1.7608070015041646|0.001|0.4631|2.4475754749298098
2|0.6497261538461538|1.4945928997039795|0.001|0.5341|2.182383729171753
3|0.690703076923077|1.3546981486863356|0.001|0.565|2.029672748184204
4|0.7186307692307692|1.265773517734821|0.001|0.564|2.175265789413452
5|0.7382153846153846|1.204635774345398|0.001|0.5364|2.2799702884674073
6|0.7529030769230769|1.1582066897494976|0.001|0.5779|2.084273811721802
7|0.7647046153846154|1.1247460247479952|0.001|0.575|2.117026683807373
8|0.77436|1.0970503934126634|0.001|0.6026|1.9999219596862794
9|0.7827261538461538|1.073800124420753|0.001|0.585|2.1141697423934938
10|0.7892523076923077|1.05507113757647|0.001|0.5851|2.1821816255569457
11|0.7952276923076923|1.0373373469073957|0.001|0.5411|2.61615713634491
12|0.80016|1.0247365322553195|0.001|0.5876|2.262323220443726
13|0.8044353846153847|1.0120285907041109|0.001|0.5738|2.335087820625305
14|0.8090615384615385|0.998654286795396|0.001|0.6076|2.0938310020446775
15|0.8121876923076923|0.991012605335529|0.001|0.6052|2.1247086849212646
16|0.8153769230769231|0.9836939335192166|0.001|0.6084|2.149558876991272
17|0.8170061538461538|0.9751927736575787|0.001|0.5893|2.2908229564666747
18|0.8209138461538461|0.9655685120245127|0.001|0.609|2.1721195449829103
19|0.8238|0.9572158608216506|0.001|0.565|2.596170365524292
20|0.8254030769230769|0.9538313987790621|0.001|0.5943|2.3297947040557863
21|0.8276523076923077|0.9446880474031889|0.001|0.6246|2.1354058473587036
22|0.8294815384615385|0.9410921228174063|0.001|0.6108|2.1378672813415527
23|0.8311276923076923|0.9359798112575825|0.001|0.5831|2.44506890335083
24|0.8335384615384616|0.9310768522482652|0.001|0.5918|2.411281004333496
25|0.8347984615384615|0.926534531073937|0.001|0.5793|2.375217671585083
26|0.8366646153846153|0.9209429739732009|0.001|0.5856|2.3925595445632934
27|0.8370230769230769|0.9199495293338482|0.001|0.6066|2.2474737266540528
28|0.8393676923076923|0.9133106497984667|0.001|0.5822|2.3613206245422362
29|0.8398230769230769|0.9125452356045063|0.001|0.623|2.1106477853775023
30|0.8414846153846154|0.9081209200697679|0.001|0.6049|2.346133438491821
31|0.8423292307692307|0.9039035372484647|0.001|0.6062|2.323335285568237
32|0.8436538461538462|0.900630656000284|0.001|0.6152|2.1967748189926146
33|0.845003076923077|0.8958721337597186|0.001|0.5804|2.5215699043273925
34|0.8451|0.8956797761154175|0.001|0.5969|2.3186018238067625
35|0.8466846153846154|0.8914603047620333|0.001|0.6099|2.2377365840911865
36|0.8474846153846154|0.8910176253949679|0.001|0.6122|2.3070978672027587
37|0.8486553846153846|0.8865321328676664|0.001|0.5989|2.3477383266448975
38|0.8493076923076923|0.8842860484284621|0.001|0.6172|2.3059612188339234
39|0.8506261538461538|0.8811190885074323|0.001|0.6071|2.3649797313690186
40|0.8502615384615385|0.8792499008853619|0.001|0.6119|2.322105764389038
41|0.8509384615384615|0.8784669753324068|0.001|0.5911|2.441323052597046
42|0.8519953846153846|0.8744104488152724|0.001|0.6062|2.358409550666809
43|0.8524092307692308|0.8743013681558462|0.001|0.6176|2.2770179676055906
44|0.8527953846153846|0.8737193887211726|0.001|0.6194|2.298858813858032
45|0.85444|0.8695036611938477|0.001|0.6036|2.4337997386932373
46|0.8543353846153846|0.8679864813349797|0.001|0.6167|2.2228695911407472
47|0.8553092307692308|0.8658879310901348|0.001|0.5819|2.5931273933410646
48|0.8549553846153846|0.8660647578723614|0.001|0.6201|2.2991172397613524
49|0.8565446153846153|0.8623334904362605|0.001|0.6009|2.424102439880371
50|0.8564784615384615|0.8619918795189491|0.001|0.6115|2.3412920963287354
51|0.8573723076923077|0.8593095112096346|0.001|0.6098|2.288688832473755
52|0.8571430769230769|0.8609534907913208|0.001|0.6036|2.3684933891296387
53|0.8580707692307692|0.8569475684151283|0.001|0.6029|2.477124057006836
54|0.8584646153846154|0.8547850981257512|0.001|0.6229|2.3741363704681397
55|0.8587876923076924|0.854021184601417|0.001|0.5904|2.6127156120300294
56|0.8596692307692307|0.8515575360723642|0.001|0.6008|2.4182230798721314
57|0.8601369230769231|0.8515452852395865|0.001|0.6082|2.41331110458374
58|0.8603446153846154|0.8492042504501343|0.001|0.5843|2.593873447418213
59|0.8608246153846154|0.847840945155804|0.001|0.6003|2.5077607299804687
60|0.8606676923076924|0.8472409072582539|0.001|0.6226|2.2517800960540773
61|0.8612953846153846|0.8453874215639554|0.001|0.6069|2.3340863285064697
62|0.8612815384615384|0.8462433980633662|0.001|0.6028|2.3588760486602784
63|0.8622276923076924|0.8441190041732788|0.001|0.6029|2.4780667152404785
64|0.8627892307692308|0.8429893353476892|0.001|0.609|2.469564823150635
65|0.8630215384615385|0.8410682071010883|0.001|0.5885|2.5685640590667727
66|0.8635215384615385|0.8403807739052406|0.001|0.6007|2.4874018867492675
67|0.8631076923076924|0.8417538923102159|0.001|0.6302|2.2225752574920654
68|0.8640076923076923|0.8377116436591515|0.001|0.6|2.5405991230010985
69|0.8635769230769231|0.838907884756235|0.001|0.6185|2.404249510192871
70|0.8643076923076923|0.8376294369125367|0.001|0.6211|2.299431148147583
71|0.8648446153846154|0.83701415491691|0.001|0.6137|2.3285208332061766
72|0.8656723076923077|0.8330553394552378|0.001|0.621|2.359610794067383
73|0.8653107692307692|0.8342233076124925|0.001|0.6041|2.567925668334961
74|0.8663953846153846|0.830995951554225|0.001|0.6141|2.434162495803833
